x_m,y_m
2441.1975,2536.0449
2438.7566,2534.3103
2436.3257,2532.5634
2433.9055,2530.8010
2431.4966,2529.0230
2429.1012,2527.2294
2426.7186,2525.4180
2424.3459,2523.5933
2421.9818,2521.7508
2419.6325,2519.8894
2417.2996,2518.0058
2414.9893,2516.0943
2412.7040,2514.1551
2410.4491,2512.1825
2408.2276,2510.1743
2406.0437,2508.1272
2403.9024,2506.0379
2401.8072,2503.9040
2399.7617,2501.7224
2397.7759,2499.4952
2395.8397,2497.2001
2393.9702,2494.8361
2392.1852,2492.4031
2390.5031,2489.9024
2388.9423,2487.3349
2387.5200,2484.6996
2386.2545,2481.9975
2385.1651,2479.2299
2384.2680,2476.4000
2383.5518,2473.5067
2383.0074,2470.5511
2382.6462,2467.5522
2382.4780,2464.5332
2382.5120,2461.5165
2382.7590,2458.5209
2383.2289,2455.5709
2383.9322,2452.6865
2384.8847,2449.8755
2386.0778,2447.1579
2387.4753,2444.5293
2389.0396,2441.9796
2390.7352,2439.4955
2392.5251,2437.0648
2394.3747,2434.6763
2396.2463,2432.3190
2398.1080,2429.9761
2399.9690,2427.6277
2401.8363,2425.2848
2403.7136,2422.9486
2405.6022,2420.6224
2407.5058,2418.3073
2409.4256,2416.0078
2411.3654,2413.7238
2413.3264,2411.4599
2415.3123,2409.2182
2417.3251,2407.0010
2419.3649,2404.8105
2421.4310,2402.6444
2423.5248,2400.5017
2425.6448,2398.3845
2427.7918,2396.2940
2429.9664,2394.2314
2432.1681,2392.1976
2434.3967,2390.1950
2436.6529,2388.2235
2438.9362,2386.2865
2441.2464,2384.3817
2443.5843,2382.5136
2445.9492,2380.6823
2448.3389,2378.8865
2450.7563,2377.1229
2453.1986,2375.3916
2455.6671,2373.6948
2458.1597,2372.0335
2460.6765,2370.4079
2463.2173,2368.8189
2465.7817,2367.2677
2468.3680,2365.7555
2470.9763,2364.2832
2473.6052,2362.8510
2476.2561,2361.4622
2478.9269,2360.1145
2481.6168,2358.8124
2484.3273,2357.5515
2487.0521,2356.3161
2489.7874,2355.1041
2492.5327,2353.9132
2495.2865,2352.7434
2498.0496,2351.5937
2500.8204,2350.4639
2503.5998,2349.3520
2506.3863,2348.2578
2509.1791,2347.1815
2511.9791,2346.1218
2514.7840,2345.0777
2517.5953,2344.0491
2520.4109,2343.0350
2523.2314,2342.0342
2526.0555,2341.0457
2528.8831,2340.0694
2531.7164,2339.1065
2534.5533,2338.1558
2537.3944,2337.2173
2540.2391,2336.2899
2543.0873,2335.3726
2545.9383,2334.4641
2548.7915,2333.5634
2551.6475,2332.6716
2554.5057,2331.7843
2557.3660,2330.9036
2560.2270,2330.0274
2563.0894,2329.1545
2565.9532,2328.2850
2568.8170,2327.4166
2571.6808,2326.5492
2574.5447,2325.6819
2577.4078,2324.8135
2580.2716,2323.9451
2583.1376,2323.0855
2586.0064,2322.2338
2588.8766,2321.3898
2591.7489,2320.5503
2594.6227,2319.7152
2597.4965,2318.8824
2600.3709,2318.0506
2603.2454,2317.2189
2606.1192,2316.3849
2608.9922,2315.5487
2611.8639,2314.7081
2614.7334,2313.8608
2617.6015,2313.0068
2620.4667,2312.1439
2623.3284,2311.2711
2626.1859,2310.3882
2629.0419,2309.4964
2631.8979,2308.5935
2634.7497,2307.6717
2637.5936,2306.7243
2640.4269,2305.7469
2643.2460,2304.7317
2646.0467,2303.6720
2648.8254,2302.5645
2651.5785,2301.4003
2654.3025,2300.1738
2656.9945,2298.8784
2659.6490,2297.5096
2662.2467,2296.0507
2664.7876,2294.4851
2667.2724,2292.8216
2669.6983,2291.0636
2672.0646,2289.2200
2674.3706,2287.2963
2676.6148,2285.2981
2678.7958,2283.2333
2680.9130,2281.1083
2682.9649,2278.9278
2684.9508,2276.6994
2686.8855,2274.4155
2688.7699,2272.0904
2690.6081,2269.7297
2692.4059,2267.3357
2694.1697,2264.9139
2695.9029,2262.4687
2697.6119,2260.0046
2699.3018,2257.5261
2700.9783,2255.0387
2702.6462,2252.5457
2704.3112,2250.0516
2705.9777,2247.5619
2707.6321,2245.0700
2709.2511,2242.5515
2710.8324,2240.0051
2712.3732,2237.4298
2713.8708,2234.8290
2715.3222,2232.2003
2716.7261,2229.5461
2718.0789,2226.8663
2719.3777,2224.1621
2720.6212,2221.4333
2721.8058,2218.6813
2722.9293,2215.9058
2723.9890,2213.1071
2724.9819,2210.2872
2725.9287,2207.4439
2726.8585,2204.5940
2727.7712,2201.7385
2728.6676,2198.8775
2729.5463,2196.0108
2730.4086,2193.1387
2731.2546,2190.2621
2732.0843,2187.3799
2732.8977,2184.4944
2733.6955,2181.6033
2734.4769,2178.7078
2735.2420,2175.8078
2735.9915,2172.9045
2736.7254,2169.9979
2737.4443,2167.0879
2738.1463,2164.1757
2738.8205,2161.2591
2739.4643,2158.3302
2740.0754,2155.3925
2740.6496,2152.4447
2741.1861,2149.4880
2741.6815,2146.5247
2742.1336,2143.5535
2742.5403,2140.5780
2742.8980,2137.5968
2743.2054,2134.6112
2743.4594,2131.6234
2743.6575,2128.6334
2743.7973,2125.6411
2743.8768,2122.6500
2743.8924,2119.6577
2743.8427,2116.6677
2743.7291,2113.6810
2743.5574,2110.6943
2743.3281,2107.7065
2743.0414,2104.7220
2742.6979,2101.7409
2742.2976,2098.7642
2741.8405,2095.7953
2741.3274,2092.8353
2740.7589,2089.8853
2740.1343,2086.9464
2739.4543,2084.0209
2738.7198,2081.1109
2737.9298,2078.2176
2737.0859,2075.3421
2736.1881,2072.4866
2735.2363,2069.6534
2734.2292,2066.8413
2733.1624,2064.0492
2732.0368,2061.2771
2730.8529,2058.5261
2729.6137,2055.7974
2728.3198,2053.0920
2726.9727,2050.4100
2725.5745,2047.7535
2724.1259,2045.1216
2722.6291,2042.5174
2721.0854,2039.9410
2719.4963,2037.3935
2717.8638,2034.8749
2716.1881,2032.3875
2714.4720,2029.9312
2712.7168,2027.5083
2710.9232,2025.1176
2709.0921,2022.7614
2707.2191,2020.4329
2705.3035,2018.1357
2703.3467,2015.8684
2701.3495,2013.6334
2699.3132,2011.4317
2697.2372,2009.2656
2695.1243,2007.1340
2692.9730,2005.0402
2690.7863,2002.9842
2688.5641,2000.9683
2686.3064,1998.9923
2684.0153,1997.0575
2681.6909,1995.1661
2679.3345,1993.3192
2676.9462,1991.5178
2674.5281,1989.7620
2672.0795,1988.0552
2669.5989,1986.3917
2667.0957,1984.7527
2664.5775,1983.1359
2662.0458,1981.5403
2659.5021,1979.9647
2656.9477,1978.4068
2654.3827,1976.8645
2651.8084,1975.3367
2649.2257,1973.8234
2646.6358,1972.3211
2644.0402,1970.8278
2641.4397,1969.3444
2638.8342,1967.8678
2636.2259,1966.3955
2633.6162,1964.9278
2631.0043,1963.4622
2628.3932,1961.9978
2625.7827,1960.5311
2623.1737,1959.0634
2620.5682,1957.5911
2617.9627,1956.1178
2615.3565,1954.6445
2612.7511,1953.1711
2610.1449,1951.6989
2607.5387,1950.2256
2604.9325,1948.7534
2602.3263,1947.2811
2599.7201,1945.8078
2597.1139,1944.3356
2594.5077,1942.8634
2591.9015,1941.3900
2589.2961,1939.9178
2586.6899,1938.4445
2584.0844,1936.9711
2581.4789,1935.4967
2578.8734,1934.0223
2576.2687,1932.5478
2573.6639,1931.0734
2571.0598,1929.5978
2568.4550,1928.1211
2565.8517,1926.6445
2563.2476,1925.1678
2560.6450,1923.6900
2558.0416,1922.2111
2555.4397,1920.7322
2552.8371,1919.2522
2550.2358,1917.7711
2547.6346,1916.2889
2545.0348,1914.8067
2542.4350,1913.3222
2539.8359,1911.8366
2537.2383,1910.3500
2534.6406,1908.8622
2532.0436,1907.3733
2529.4481,1905.8822
2526.8532,1904.3888
2524.2598,1902.8943
2521.6671,1901.3988
2519.0751,1899.8999
2516.4853,1898.3998
2513.8954,1896.8976
2511.3069,1895.3954
2508.7185,1893.8909
2506.1308,1892.3853
2503.5444,1890.8797
2500.9574,1889.3730
2498.3718,1887.8641
2495.7869,1886.3552
2493.2020,1884.8441
2490.6185,1883.3329
2488.0358,1881.8196
2485.4537,1880.3051
2482.8724,1878.7884
2480.2917,1877.2717
2477.7125,1875.7517
2475.1340,1874.2316
2472.5562,1872.7094
2469.9798,1871.1860
2467.4041,1869.6604
2464.8292,1868.1326
2462.2556,1866.6037
2459.6835,1865.0725
2457.1121,1863.5402
2454.5407,1862.0069
2451.9700,1860.4735
2449.3986,1858.9401
2446.8279,1857.4067
2444.2572,1855.8722
2441.6865,1854.3389
2439.1158,1852.8044
2436.5451,1851.2710
2433.9744,1849.7365
2431.4037,1848.2020
2428.8330,1846.6686
2426.2623,1845.1341
2423.6915,1843.6008
2421.1208,1842.0674
2418.5501,1840.5340
2415.9787,1839.0006
2413.4073,1837.4684
2410.8359,1835.9361
2408.2638,1834.4038
2405.6917,1832.8727
2403.1188,1831.3415
2400.5467,1829.8104
2397.9732,1828.2814
2395.3996,1826.7525
2392.8247,1825.2247
2390.2504,1823.6980
2387.6747,1822.1713
2385.0991,1820.6468
2382.5227,1819.1223
2379.9463,1817.5978
2377.3692,1816.0745
2374.7921,1814.5522
2372.2143,1813.0299
2369.6365,1811.5088
2367.0580,1809.9876
2364.4795,1808.4665
2361.9003,1806.9465
2359.3211,1805.4264
2356.7426,1803.9075
2354.1626,1802.3875
2351.5834,1800.8686
2349.0035,1799.3496
2346.4243,1797.8318
2343.8443,1796.3129
2341.2651,1794.7929
2338.6873,1793.2706
2336.1116,1791.7461
2333.5367,1790.2194
2330.9631,1788.6905
2328.3910,1787.1593
2325.8196,1785.6260
2323.2496,1784.0904
2320.6810,1782.5536
2318.1132,1781.0158
2315.5460,1779.4758
2312.9796,1777.9335
2310.4138,1776.3912
2307.8495,1774.8478
2305.2852,1773.3022
2302.7216,1771.7566
2300.1587,1770.2099
2297.5958,1768.6621
2295.0336,1767.1142
2292.4721,1765.5653
2289.9107,1764.0163
2287.3492,1762.4663
2284.7877,1760.9173
2282.2262,1759.3673
2279.6662,1757.8150
2277.1075,1756.2616
2274.5496,1754.7071
2271.9917,1753.1515
2269.4352,1751.5936
2266.8787,1750.0358
2264.3236,1748.4768
2261.7685,1746.9168
2259.2141,1745.3556
2256.6597,1743.7944
2254.1054,1742.2321
2251.5517,1740.6698
2248.9987,1739.1076
2246.4451,1737.5453
2243.8921,1735.9819
2241.3384,1734.4196
2238.7848,1732.8562
2236.2318,1731.2939
2233.6774,1729.7327
2231.1238,1728.1704
2228.5694,1726.6092
2226.0143,1725.0492
2223.4592,1723.4902
2220.9034,1721.9302
2218.3483,1720.3701
2215.7932,1718.8100
2213.2389,1717.2500
2210.6845,1715.6877
2208.1308,1714.1265
2205.5771,1712.5642
2203.0242,1711.0008
2200.4712,1709.4374
2197.9190,1707.8729
2195.3667,1706.3073
2192.8152,1704.7417
2190.2644,1703.1749
2187.7142,1701.6082
2185.1641,1700.0403
2182.6147,1698.4714
2180.0653,1696.9013
2177.5166,1695.3301
2174.9693,1693.7589
2172.4220,1692.1855
2169.8755,1690.6121
2167.3289,1689.0376
2164.7837,1687.4608
2162.2393,1685.8841
2159.6941,1684.3085
2157.1483,1682.7328
2154.6017,1681.1594
2152.0544,1679.5871
2149.5057,1678.0160
2146.9570,1676.4459
2144.4069,1674.8769
2141.8568,1673.3102
2139.3052,1671.7446
2136.7523,1670.1800
2134.1993,1668.6166
2131.6457,1667.0544
2129.0913,1665.4943
2126.5355,1663.9342
2123.9797,1662.3764
2121.4225,1660.8197
2118.8652,1659.2640
2116.3066,1657.7095
2113.7480,1656.1561
2111.1879,1654.6039
2108.6271,1653.0527
2106.0664,1651.5026
2103.5042,1649.9537
2100.9413,1648.4070
2098.3784,1646.8602
2095.8141,1645.3157
2093.2491,1643.7724
2090.6833,1642.2301
2088.1169,1640.6889
2085.5490,1639.1500
2082.9812,1637.6111
2080.4126,1636.0743
2077.8433,1634.5387
2075.2726,1633.0042
2072.7019,1631.4698
2070.1305,1629.9375
2067.5584,1628.4063
2064.9855,1626.8752
2062.4127,1625.3451
2059.8384,1623.8162
2057.2642,1622.2884
2054.6899,1620.7617
2052.1143,1619.2350
2049.5393,1617.7094
2046.9629,1616.1849
2044.3865,1614.6604
2041.8095,1613.1370
2039.2324,1611.6137
2036.6553,1610.0914
2034.0775,1608.5692
2031.5011,1607.0458
2028.9240,1605.5213
2026.3476,1603.9979
2023.7720,1602.4723
2021.1963,1600.9467
2018.6213,1599.4200
2016.0471,1597.8922
2013.4735,1596.3633
2010.9000,1594.8333
2008.3279,1593.3021
2005.7564,1591.7687
2003.1857,1590.2353
2000.6158,1588.6997
1998.0472,1587.1630
1995.4793,1585.6241
1992.9122,1584.0840
1990.3464,1582.5418
1987.7814,1580.9973
1985.2178,1579.4517
1982.6556,1577.9038
1980.0948,1576.3538
1977.5348,1574.8015
1974.9769,1573.2470
1972.4196,1571.6903
1969.8631,1570.1324
1967.3073,1568.5735
1964.7522,1567.0145
1962.1972,1565.4544
1959.6428,1563.8933
1957.0884,1562.3321
1954.5347,1560.7698
1951.9811,1559.2075
1949.4281,1557.6441
1946.8751,1556.0807
1944.3229,1554.5173
1941.7699,1552.9528
1939.2177,1551.3883
1936.6654,1549.8238
1934.1132,1548.2593
1931.5617,1546.6936
1929.0094,1545.1291
1926.4572,1543.5635
1923.9056,1541.9990
1921.3534,1540.4334
1918.8011,1538.8688
1916.2489,1537.3043
1913.6966,1535.7398
1911.1444,1534.1753
1908.5914,1532.6119
1906.0377,1531.0496
1903.4834,1529.4896
1900.9276,1527.9306
1898.3711,1526.3728
1895.8138,1524.8160
1893.2552,1523.2615
1890.6966,1521.7081
1888.1372,1520.1558
1885.5764,1518.6047
1883.0157,1517.0546
1880.4542,1515.5057
1877.8913,1513.9578
1875.3291,1512.4100
1872.7655,1510.8644
1870.2019,1509.3188
1867.6376,1507.7732
1865.0733,1506.2287
1862.5083,1504.6853
1859.9432,1503.1419
1857.3775,1501.5996
1854.8118,1500.0574
1852.2460,1498.5151
1849.6803,1496.9728
1847.1139,1495.4317
1844.5474,1493.8905
1841.9817,1492.3493
1839.4152,1490.8082
1836.8481,1489.2670
1834.2816,1487.7270
1831.7145,1486.1858
1829.1480,1484.6457
1826.5809,1483.1057
1824.0137,1481.5657
1821.4466,1480.0267
1818.8794,1478.4867
1816.3116,1476.9466
1813.7444,1475.4077
1811.1765,1473.8687
1808.6094,1472.3298
1806.0415,1470.7898
1803.4737,1469.2508
1800.9058,1467.7119
1798.3386,1466.1729
1795.7708,1464.6340
1793.2029,1463.0951
1790.6350,1461.5572
1788.0672,1460.0183
1785.4993,1458.4794
1782.9314,1456.9404
1780.3643,1455.4015
1777.7964,1453.8625
1775.2293,1452.3225
1772.6628,1450.7813
1770.0964,1449.2402
1767.5307,1447.6979
1764.9649,1446.1556
1762.3999,1444.6111
1759.8356,1443.0677
1757.2713,1441.5221
1754.7077,1439.9776
1752.1441,1438.4309
1749.5812,1436.8842
1747.0190,1435.3364
1744.4568,1433.7885
1741.8946,1432.2396
1739.3331,1430.6906
1736.7724,1429.1406
1734.2116,1427.5894
1731.6515,1426.0382
1729.0915,1424.4860
1726.5321,1422.9337
1723.9728,1421.3803
1721.4141,1419.8269
1718.8555,1418.2724
1716.2976,1416.7168
1713.7397,1415.1612
1711.1824,1413.6055
1708.6245,1412.0499
1706.0673,1410.4932
1703.5101,1408.9376
1700.9529,1407.3808
1698.3964,1405.8241
1695.8391,1404.2663
1693.2826,1402.7095
1690.7261,1401.1517
1688.1696,1399.5939
1685.6138,1398.0360
1683.0580,1396.4771
1680.5022,1394.9181
1677.9464,1393.3592
1675.3906,1391.8002
1672.8355,1390.2401
1670.2804,1388.6801
1667.7261,1387.1200
1665.1710,1385.5588
1662.6173,1383.9977
1660.0629,1382.4365
1657.5093,1380.8742
1654.9556,1379.3119
1652.4019,1377.7496
1649.8490,1376.1862
1647.2967,1374.6217
1644.7445,1373.0572
1642.1929,1371.4905
1639.6421,1369.9237
1637.0920,1368.3559
1634.5419,1366.7880
1631.9924,1365.2191
1629.4430,1363.6490
1626.8943,1362.0789
1624.3456,1360.5088
1621.7969,1358.9388
1619.2482,1357.3676
1616.7002,1355.7975
1614.1515,1354.2263
1611.6028,1352.6551
1609.0541,1351.0851
1606.5054,1349.5150
1603.9567,1347.9449
1601.4073,1346.3760
1598.8572,1344.8070
1596.3071,1343.2392
1593.7570,1341.6713
1591.2054,1340.1057
1588.6539,1338.5401
1586.1016,1336.9744
1583.5494,1335.4110
1580.9964,1333.8476
1578.4435,1332.2842
1575.8905,1330.7208
1573.3375,1329.1563
1570.7853,1327.5929
1568.2323,1326.0284
1565.6801,1324.4639
1563.1286,1322.8994
1560.5770,1321.3326
1558.0255,1319.7670
1555.4754,1318.1992
1552.9252,1316.6313
1550.3758,1315.0624
1547.8264,1313.4923
1545.2784,1311.9211
1542.7311,1310.3477
1540.1846,1308.7743
1537.6394,1307.1987
1535.0943,1305.6219
1532.5505,1304.0430
1530.0082,1302.4629
1527.4666,1300.8806
1524.9264,1299.2972
1522.3877,1297.7115
1519.8496,1296.1236
1517.3123,1294.5336
1514.7756,1292.9435
1512.2397,1291.3534
1509.7045,1289.7622
1507.1693,1288.1699
1504.6341,1286.5765
1502.0996,1284.9830
1499.5658,1283.3885
1497.0327,1281.7940
1494.4996,1280.1983
1491.9665,1278.6027
1489.4348,1277.0048
1486.9025,1275.4080
1484.3708,1273.8102
1481.8398,1272.2112
1479.3089,1270.6122
1476.7786,1269.0121
1474.2484,1267.4120
1471.7188,1265.8108
1469.1893,1264.2096
1466.6605,1262.6073
1464.1317,1261.0050
1461.6035,1259.4015
1459.0754,1257.7981
1456.5473,1256.1947
1454.0199,1254.5901
1451.4939,1252.9834
1448.9693,1251.3744
1446.4448,1249.7654
1443.9216,1248.1542
1441.3985,1246.5418
1438.8760,1244.9295
1436.3543,1243.3161
1433.8326,1241.7026
1431.3101,1240.0903
1428.7877,1238.4769
1426.2652,1236.8656
1423.7421,1235.2533
1421.2182,1233.6432
1418.6937,1232.0342
1416.1677,1230.4275
1413.6410,1228.8218
1411.1129,1227.2184
1408.5833,1225.6172
1406.0517,1224.0193
1403.5186,1222.4236
1400.9841,1220.8313
1398.4467,1219.2424
1395.9072,1217.6567
1393.3656,1216.0755
1390.8219,1214.4977
1388.2760,1212.9220
1385.7302,1211.3475
1383.1829,1209.7741
1380.6356,1208.2018
1378.0869,1206.6317
1375.5375,1205.0617
1372.9874,1203.4938
1370.4373,1201.9260
1367.8864,1200.3592
1365.3349,1198.7936
1362.7827,1197.2280
1360.2304,1195.6635
1357.6782,1194.1001
1355.1245,1192.5367
1352.5715,1190.9744
1350.0179,1189.4121
1347.4642,1187.8498
1344.9105,1186.2875
1342.3561,1184.7263
1339.8025,1183.1641
1337.2481,1181.6029
1334.6937,1180.0406
1332.1400,1178.4794
1329.5864,1176.9171
1327.0327,1175.3548
1324.4790,1173.7925
1321.9254,1172.2303
1319.3710,1170.6691
1316.8173,1169.1068
1314.2637,1167.5445
1311.7093,1165.9833
1309.1556,1164.4210
1306.6019,1162.8588
1304.0483,1161.2976
1301.4946,1159.7353
1298.9409,1158.1719
1296.3880,1156.6096
1293.8350,1155.0462
1291.2821,1153.4828
1288.7291,1151.9183
1286.1768,1150.3538
1283.6253,1148.7881
1281.0738,1147.2225
1278.5222,1145.6569
1275.9714,1144.0902
1273.4213,1142.5223
1270.8712,1140.9534
1268.3217,1139.3844
1265.7730,1137.8143
1263.2243,1136.2431
1260.6771,1134.6719
1258.1298,1133.0985
1255.5825,1131.5251
1253.0366,1129.9506
1250.4908,1128.3761
1247.9449,1126.8005
1245.3998,1125.2248
1242.8553,1123.6481
1240.3109,1122.0702
1237.7664,1120.4935
1235.2220,1118.9156
1232.6783,1117.3378
1230.1345,1115.7588
1227.5901,1114.1809
1225.0464,1112.6020
1222.5026,1111.0241
1219.9589,1109.4463
1217.4152,1107.8673
1214.8707,1106.2894
1212.3270,1104.7116
1209.7825,1103.1348
1207.2381,1101.5581
1204.6929,1099.9814
1202.1478,1098.4046
1199.6019,1096.8301
1197.0561,1095.2545
1194.5095,1093.6811
1191.9629,1092.1065
1189.4164,1090.5331
1186.8691,1088.9597
1184.3225,1087.3874
1181.7745,1085.8151
1179.2272,1084.2428
1176.6800,1082.6705
1174.1320,1081.0982
1171.5847,1079.5259
1169.0367,1077.9536
1166.4894,1076.3813
1163.9414,1074.8090
1161.3941,1073.2368
1158.8469,1071.6645
1156.2996,1070.0910
1153.7530,1068.5188
1151.2064,1066.9442
1148.6599,1065.3708
1146.1133,1063.7963
1143.5674,1062.2207
1141.0223,1060.6450
1138.4771,1059.0694
1135.9327,1057.4916
1133.3882,1055.9148
1130.8445,1054.3358
1128.3008,1052.7580
1125.7570,1051.1790
1123.2140,1049.6000
1120.6703,1048.0211
1118.1273,1046.4410
1115.5842,1044.8620
1113.0419,1043.2820
1110.4989,1041.7019
1107.9559,1040.1218
1105.4136,1038.5417
1102.8705,1036.9616
1100.3282,1035.3816
1097.7852,1033.8015
1095.2429,1032.2203
1092.6999,1030.6402
1090.1576,1029.0601
1087.6145,1027.4800
1085.0715,1025.9011
1082.5285,1024.3210
1079.9855,1022.7420
1077.4424,1021.1619
1074.8994,1019.5830
1072.3557,1018.0040
1069.8120,1016.4262
1067.2682,1014.8472
1064.7245,1013.2693
1062.1808,1011.6904
1059.6370,1010.1114
1057.0940,1008.5324
1054.5503,1006.9535
1052.0073,1005.3745
1049.4642,1003.7944
1046.9212,1002.2143
1044.3789,1000.6342
1041.8366,999.0531
1039.2943,997.4730
1036.7527,995.8918
1034.2104,994.3095
1031.6695,992.7272
1029.1279,991.1449
1026.5870,989.5615
1024.0468,987.9780
1021.5066,986.3935
1018.9671,984.8090
1016.4276,983.2233
1013.8882,981.6377
1011.3501,980.0510
1008.8114,978.4631
1006.2740,976.8752
1003.7367,975.2863
1001.1993,973.6984
998.6620,972.1094
996.1246,970.5204
993.5880,968.9304
991.0514,967.3403
988.5154,965.7491
985.9802,964.1556
983.4457,962.5622
980.9126,960.9677
978.3803,959.3698
975.8493,957.7708
973.3198,956.1696
970.7916,954.5662
968.2649,952.9605
965.7404,951.3515
963.2179,949.7392
960.6969,948.1247
958.1787,946.5057
955.6620,944.8844
953.1488,943.2577
950.6370,941.6287
948.1287,939.9941
945.6233,938.3562
943.1207,936.7127
940.6217,935.0648
938.1248,933.4136
935.6301,931.7579
933.1374,930.1000
930.6469,928.4376
928.1593,926.7719
925.6745,925.1018
923.1925,923.4261
920.7140,921.7459
918.2384,920.0613
915.7664,918.3711
913.2986,916.6754
910.8351,914.9730
908.3758,913.2662
905.9201,911.5515
903.4700,909.8302
901.0249,908.1034
898.5841,906.3676
896.1497,904.6263
893.7202,902.8761
891.2965,901.1181
888.8791,899.3524
886.4680,897.5788
884.0627,895.7952
881.6645,894.0039
879.2733,892.2025
876.8893,890.3923
874.5109,888.5742
872.1383,886.7484
869.7720,884.9137
867.4121,883.0712
865.0578,881.2198
862.7107,879.3606
860.3699,877.4925
858.0356,875.6156
855.7090,873.7286
853.3889,871.8338
851.0765,869.9302
848.7720,868.0176
846.4745,866.0951
844.1849,864.1636
841.9038,862.2233
839.6311,860.2729
837.3663,858.3125
835.1101,856.3433
832.8623,854.3640
830.6237,852.3747
828.3944,850.3765
826.1743,848.3673
823.9635,846.3480
821.7626,844.3186
819.5709,842.2793
817.3898,840.2278
815.2187,838.1662
813.0582,836.0936
810.9084,834.0087
808.7678,831.9149
806.6371,829.8110
804.5157,827.6961
802.4042,825.5723
800.3012,823.4396
798.2075,821.2980
796.1215,819.1474
794.0448,816.9880
791.9759,814.8209
789.9148,812.6459
787.8622,810.4642
785.8160,808.2748
783.7783,806.0787
781.7470,803.8748
779.7228,801.6665
777.7050,799.4515
775.6936,797.2298
773.6886,795.0048
771.6899,792.7731
769.6970,790.5370
767.7090,788.2964
765.7266,786.0514
763.7479,783.8019
761.7726,781.5502
759.8010,779.2941
757.8335,777.0357
755.8690,774.7740
753.9079,772.5101
751.9497,770.2417
749.9958,767.9711
748.0447,765.6983
746.0965,763.4221
744.1517,761.1437
742.2099,758.8620
740.2709,756.5781
738.3354,754.2908
736.4020,752.0024
734.4722,749.7118
732.5446,747.4178
730.6197,745.1217
728.6970,742.8233
726.7771,740.5237
724.8601,738.2220
722.9452,735.9169
721.0325,733.6119
719.1225,731.3035
717.2147,728.9939
715.3083,726.6822
713.4048,724.3693
711.5027,722.0543
709.6027,719.7381
707.7048,717.4197
705.8077,715.1012
703.9127,712.7806
702.0183,710.4589
700.1254,708.1371
698.2340,705.8142
696.3432,703.4903
694.4532,701.1652
692.5631,698.8401
690.6737,696.5150
688.7851,694.1899
686.8965,691.8637
685.0078,689.5375
683.1192,687.2124
681.2299,684.8862
679.3405,682.5612
677.4505,680.2372
675.5597,677.9132
673.6689,675.5892
671.7760,673.2664
669.8824,670.9446
667.9881,668.6240
666.0924,666.3045
664.1995,663.9827
662.3087,661.6587
660.4201,659.3325
658.5350,657.0041
656.6535,654.6724
654.7748,652.3373
652.9010,649.9988
651.0316,647.6571
649.1663,645.3109
647.3068,642.9613
645.4529,640.6073
643.6048,638.2489
641.7623,635.8860
639.9269,633.5175
638.0978,631.1435
636.2766,628.7651
634.4625,626.3799
632.6562,623.9903
630.8584,621.5930
629.0699,619.1901
627.2891,616.7805
625.5183,614.3642
623.7574,611.9413
622.0065,609.5105
620.2654,607.0720
618.5344,604.6269
616.8140,602.1750
615.1020,599.7154
613.4001,597.2491
611.7073,594.7772
610.0238,592.2976
608.3495,589.8124
606.6844,587.3216
605.0279,584.8242
603.3799,582.3200
601.7403,579.8115
600.1094,577.2974
598.4862,574.7777
596.8715,572.2525
595.2653,569.7217
593.6663,567.1864
592.0750,564.6467
590.4916,562.1026
588.9159,559.5540
587.3474,556.9999
585.7860,554.4424
584.2316,551.8804
582.6858,549.3129
581.1499,546.7399
579.6218,544.1613
578.1022,541.5793
576.5883,538.9929
575.0801,536.4021
573.5769,533.8101
572.0779,531.2149
570.5810,528.6185
569.0856,526.0198
567.5916,523.4223
566.0976,520.8237
564.6014,518.2262
563.1046,515.6298
561.6042,513.0356
560.0995,510.4436
558.5899,507.8539
557.0746,505.2686
555.5543,502.6867
554.0283,500.1081
552.4960,497.5306
550.9537,494.9598
549.4015,492.3934
547.8358,489.8359
546.2545,487.2884
544.6568,484.7509
543.0400,482.2268
541.4019,479.7183
539.7411,477.2242
538.0548,474.7490
536.3414,472.2927
534.5990,469.8575
532.8254,467.4457
531.0191,465.0572
529.1815,462.6943
527.3149,460.3537
525.4191,458.0353
523.4972,455.7391
521.5496,453.4629
519.5794,451.2057
517.5857,448.9684
515.5721,446.7479
513.5401,444.5451
511.4897,442.3590
509.4236,440.1874
507.3426,438.0302
505.2496,435.8863
503.1445,433.7558
501.0301,431.6365
498.9058,429.5249
496.7759,427.4188
494.6410,425.3173
492.5032,423.2201
490.3633,421.1230
488.2227,419.0281
486.0821,416.9332
483.9430,414.8360
481.8066,412.7367
479.6746,410.6329
477.5474,408.5246
475.4260,406.4097
473.3124,404.2881
471.2080,402.1576
469.1128,400.0171
467.0290,397.8655
464.9572,395.7027
462.8983,393.5277
460.8535,391.3383
458.8243,389.1322
456.8136,386.9094
454.8228,384.6700
452.8532,382.4105
450.9085,380.1310
448.9894,377.8315
447.0986,375.5086
445.2376,373.1624
443.4086,370.7906
441.6144,368.3944
439.8542,365.9725
438.1281,363.5240
436.4375,361.0499
434.7809,358.5514
433.1592,356.0295
431.5729,353.4853
430.0221,350.9190
428.5068,348.3303
427.0277,345.7228
425.5847,343.0964
424.1787,340.4511
422.8075,337.7879
421.4597,335.1115
420.1254,332.4272
418.7974,329.7385
417.4709,327.0499
416.1387,324.3645
414.7945,321.6847
413.4325,319.0149
412.0463,316.3585
