idx,dist_m,x_m,y_m,elev_m,lat_deg,lon_deg,edge1_lat_deg,edge1_lon_deg,edge2_lat_deg,edge2_lon_deg
1190,3573.0000,-488.8920,32.4884,589.526,50.33585830,6.94067995,50.33581166,6.94070559,50.33576834,6.94072941
1191,3576.0000,-486.0503,33.4406,589.581,50.33586540,6.94072150,50.33582047,6.94074540,50.33577518,6.94076950
1192,3579.0000,-483.2007,34.3627,589.634,50.33587243,6.94076297,50.33582903,6.94078531,50.33578194,6.94080956
1193,3582.0000,-480.3391,35.2626,589.686,50.33587939,6.94080438,50.33583732,6.94082533,50.33578864,6.94084958
1194,3585.0000,-477.4703,36.1425,589.739,50.33588626,6.94084569,50.33584541,6.94086552,50.33579533,6.94088983
1195,3588.0000,-474.5965,37.0023,589.791,50.33589308,6.94088698,50.33585332,6.94090581,50.33580200,6.94093010
1196,3591.0000,-471.7170,37.8432,589.844,50.33589984,6.94092825,50.33586105,6.94094617,50.33580866,6.94097038
1197,3594.0000,-468.8319,38.6664,589.897,50.33590655,6.94096949,50.33586861,6.94098661,50.33581531,6.94101067
1198,3597.0000,-465.9424,39.4739,589.951,50.33591322,6.94101071,50.33587601,6.94102713,50.33582197,6.94105098
1199,3600.0000,-463.0480,40.2648,590.006,50.33591985,6.94105191,50.33588327,6.94106771,50.33582865,6.94109131
1200,3603.0000,-460.1494,41.0424,590.063,50.33592644,6.94109310,50.33589038,6.94110836,50.33583534,6.94113165
1201,3606.0000,-457.2471,41.8054,590.121,50.33593302,6.94113427,50.33589737,6.94114907,50.33584207,6.94117202
1202,3609.0000,-454.3413,42.5563,590.179,50.33593957,6.94117543,50.33590423,6.94118983,50.33584883,6.94121241
1203,3612.0000,-451.4320,43.2960,590.239,50.33594610,6.94121657,50.33591098,6.94123064,50.33585564,6.94125282
1204,3615.0000,-448.5205,44.0257,590.299,50.33595262,6.94125769,50.33591763,6.94127150,50.33586248,6.94129325
1205,3618.0000,-445.6061,44.7454,590.360,50.33595915,6.94129880,50.33592419,6.94131239,50.33586934,6.94133372
1206,3621.0000,-442.6890,45.4574,590.423,50.33596567,6.94133989,50.33593066,6.94135332,50.33587621,6.94137422
1207,3624.0000,-439.7711,46.1615,590.487,50.33597221,6.94138095,50.33593706,6.94139429,50.33588307,6.94141477
1208,3627.0000,-436.8503,46.8601,590.552,50.33597876,6.94142199,50.33594339,6.94143527,50.33588990,6.94145537
1209,3630.0000,-433.9296,47.5532,590.618,50.33598534,6.94146300,50.33594967,6.94147629,50.33589669,6.94149601
1210,3633.0000,-431.0074,48.2429,590.686,50.33599195,6.94150398,50.33595590,6.94151731,50.33590346,6.94153670
1211,3636.0000,-428.0846,48.9281,590.755,50.33599860,6.94154493,50.33596210,6.94155835,50.33591024,6.94157742
1212,3639.0000,-425.1624,49.6123,590.826,50.33600527,6.94158584,50.33596826,6.94159940,50.33591702,6.94161817
1213,3642.0000,-422.2395,50.2953,590.899,50.33601195,6.94162672,50.33597441,6.94164044,50.33592381,6.94165894
1214,3645.0000,-419.3174,50.9773,590.973,50.33601865,6.94166757,50.33598055,6.94168149,50.33593061,6.94169973
1215,3648.0000,-416.3952,51.6604,591.050,50.33602536,6.94170839,50.33598668,6.94172253,50.33593741,6.94174054
1216,3651.0000,-413.4724,52.3412,591.129,50.33603208,6.94174926,50.33599282,6.94176357,50.33594422,6.94178129
1217,3654.0000,-410.5481,53.0187,591.210,50.33603882,6.94179015,50.33599894,6.94180462,50.33595103,6.94182202
1218,3657.0000,-407.6238,53.6941,591.293,50.33604555,6.94183103,50.33600503,6.94184569,50.33595784,6.94186276
1219,3660.0000,-404.6995,54.3671,591.378,50.33605229,6.94187191,50.33601110,6.94188676,50.33596466,6.94190350
1220,3663.0000,-401.7745,55.0391,591.466,50.33605902,6.94191279,50.33601715,6.94192783,50.33597147,6.94194424
1221,3666.0000,-398.8488,55.7078,591.557,50.33606574,6.94195367,50.33602319,6.94196891,50.33597828,6.94198500
1222,3669.0000,-395.9224,56.3764,591.637,50.33607246,6.94199454,50.33602920,6.94201000,50.33598510,6.94202576
1223,3672.0000,-392.9967,57.0429,591.723,50.33607923,6.94203540,50.33603521,6.94205110,50.33599192,6.94206653
1224,3675.0000,-390.0695,57.7082,591.814,50.33608603,6.94207624,50.33604120,6.94209219,50.33599874,6.94210730
1225,3678.0000,-387.1431,58.3735,591.910,50.33609288,6.94211706,50.33604718,6.94213330,50.33600556,6.94214808
1226,3681.0000,-384.2160,59.0378,592.009,50.33609976,6.94215786,50.33605316,6.94217440,50.33601241,6.94218886
1227,3684.0000,-381.2896,59.7009,592.110,50.33610669,6.94219865,50.33605913,6.94221551,50.33601927,6.94222964
1228,3687.0000,-378.3624,60.3641,592.214,50.33611365,6.94223941,50.33606509,6.94225661,50.33602615,6.94227041
1229,3690.0000,-375.4353,61.0273,592.321,50.33612066,6.94228015,50.33607105,6.94229772,50.33603306,6.94231118
1230,3693.0000,-372.5082,61.6904,592.431,50.33612770,6.94232088,50.33607701,6.94233883,50.33603998,6.94235195
1231,3696.0000,-369.5810,62.3547,592.543,50.33613478,6.94236158,50.33608297,6.94237994,50.33604692,6.94239272
1232,3699.0000,-366.6546,63.0191,592.658,50.33614190,6.94240227,50.33608894,6.94242105,50.33605387,6.94243348
1233,3702.0000,-363.7275,63.6834,592.775,50.33614904,6.94244294,50.33609491,6.94246215,50.33606085,6.94247424
1234,3705.0000,-360.8011,64.3499,592.893,50.33615614,6.94248362,50.33610088,6.94250326,50.33606783,6.94251500
1235,3708.0000,-357.8747,65.0176,593.014,50.33616321,6.94252430,50.33610687,6.94254436,50.33607483,6.94255577
1236,3711.0000,-354.9490,65.6853,593.136,50.33617024,6.94256499,50.33611287,6.94258546,50.33608183,6.94259653
1237,3714.0000,-352.0240,66.3563,593.258,50.33617723,6.94260568,50.33611887,6.94262655,50.33608882,6.94263729
1238,3717.0000,-349.0983,67.0273,593.382,50.33618417,6.94264638,50.33612490,6.94266763,50.33609581,6.94267806
1239,3720.0000,-346.1733,67.6984,593.506,50.33619107,6.94268715,50.33613093,6.94270872,50.33610277,6.94271882
1240,3723.0000,-343.2483,68.3705,593.631,50.33619793,6.94272792,50.33613696,6.94274980,50.33610970,6.94275958
1241,3726.0000,-340.3234,69.0426,593.755,50.33620474,6.94276872,50.33614300,6.94279088,50.33611659,6.94280036
1242,3729.0000,-337.3984,69.7148,593.879,50.33621149,6.94280952,50.33614904,6.94283196,50.33612344,6.94284116
1243,3732.0000,-334.4734,70.3892,594.008,50.33621819,6.94285034,50.33615508,6.94287304,50.33613025,6.94288197
1244,3735.0000,-331.5491,71.0636,594.142,50.33622483,6.94289117,50.33616114,6.94291412,50.33613704,6.94292280
1245,3738.0000,-328.6249,71.7391,594.280,50.33623141,6.94293202,50.33616720,6.94295519,50.33614381,6.94296363
1246,3741.0000,-325.7006,72.4158,594.414,50.33623795,6.94297289,50.33617327,6.94299626,50.33615058,6.94300446
1247,3744.0000,-322.7770,73.0935,594.550,50.33624445,6.94301376,50.33617935,6.94303733,50.33615735,6.94304529
1248,3747.0000,-319.8535,73.7735,594.689,50.33625092,6.94305462,50.33618544,6.94307839,50.33616414,6.94308612
1249,3750.0000,-316.9306,74.4546,594.828,50.33625739,6.94309549,50.33619155,6.94311945,50.33617096,6.94312694
1250,3753.0000,-314.0085,75.1379,594.969,50.33626386,6.94313635,50.33619767,6.94316050,50.33617779,6.94316775
1251,3756.0000,-311.0864,75.8224,595.112,50.33627034,6.94317721,50.33620381,6.94320154,50.33618462,6.94320856
1252,3759.0000,-308.1650,76.5102,595.258,50.33627686,6.94321803,50.33620996,6.94324258,50.33619145,6.94324937
1253,3762.0000,-305.2435,77.1991,595.405,50.33628341,6.94325885,50.33621614,6.94328361,50.33619827,6.94329019
1254,3765.0000,-302.3236,77.8914,595.553,50.33629001,6.94329963,50.33622233,6.94332464,50.33620509,6.94333101
1255,3768.0000,-299.4036,78.5848,595.704,50.33629669,6.94334039,50.33622855,6.94336565,50.33621189,6.94337183
1256,3771.0000,-296.4843,79.2827,595.857,50.33630342,6.94338111,50.33623478,6.94340666,50.33621868,6.94341266
1257,3774.0000,-293.5657,79.9816,596.011,50.33631019,6.94342182,50.33624105,6.94344766,50.33622546,6.94345349
1258,3777.0000,-290.6479,80.6839,596.166,50.33631698,6.94346250,50.33624733,6.94348865,50.33623223,6.94349432
1259,3780.0000,-287.7307,81.3896,596.325,50.33632380,6.94350317,50.33625364,6.94352963,50.33623898,6.94353516
1260,3783.0000,-284.8143,82.0986,596.480,50.33633064,6.94354383,50.33625998,6.94357060,50.33624573,6.94357600
1261,3786.0000,-281.8986,82.8109,596.634,50.33633749,6.94358447,50.33626635,6.94361156,50.33625237,6.94361688
1262,3789.0000,-278.9836,83.5255,596.796,50.33634435,6.94362512,50.33627275,6.94365251,50.33625897,6.94365778
